chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206589436,206589437,.,4.757126064630143,+,m:106,128,m:105,110,m:82.81,m:95.45,0.828125,0.95454544,0.0211799978619421,-0.12,-0.4252585223775682,0.1704375068547625,0.6800795379003739
chr1,206589437,206589438,.,2.685513913084833,-,m:67,79,m:88,92,m:84.81,m:95.65,0.84810126,0.95652175,0.0508970973330591,-0.10842047330765,-0.3805911817153871,0.0799567721696691,0.681225591261105
chr1,206589745,206589746,.,-0.3166568182887204,+,m:106,107,m:100,101,m:99.07,m:99.01,0.99065423,0.990099,1.0,0.0,0.0056877944169109,-0.2662234595888755,0.2775990484226974
chr1,206589746,206589747,.,0.3872582114106535,-,m:68,69,m:74,74,m:98.55,m:100.00,0.98550725,1.0,1.0,-0.0144927536231883,-0.2413570773495177,-0.0866443280239952,0.5693584827230307
chr1,206589861,206589862,.,-0.1516065006812255,+,m:117,123,m:96,103,m:95.12,m:93.20,0.9512195,0.93203884,1.0,0.0199999999999999,0.0820825301237753,-0.1796942626439119,0.3438593228914625
chr1,206589862,206589863,.,-0.0653735249663327,-,m:61,63,m:72,73,m:96.83,m:98.63,0.96825397,0.98630136,1.0,-0.0180474016090453,-0.1236410940704639,-0.2134023162012205,0.4606845043421484
chr1,206589930,206589931,.,-0.2648355798010584,+,m:83,88,m:66,69,m:94.32,m:95.65,0.9431818,0.95652175,1.0,-0.0133399209486165,-0.0612538805540796,-0.2539068044721387,0.376414565580298
chr1,206589931,206589932,.,0.1561432938096629,-,m:9,10,m:6,6,m:90.00,m:100.00,0.9,1.0,1.0,-0.0999999999999999,-0.6435011882661401,-0.3686198612391878,1.655622237771468
chr1,206589955,206589956,.,0.3743949735917109,+,m:21,24,m:6,6,m:87.50,m:100.00,0.875,1.0,0.5895829805242604,-0.125,-0.7227342478134156,-0.1718628240451628,1.6173313196719938
chr1,206589956,206589957,.,0.0132388671572534,-,m:7,8,m:3,3,m:87.50,m:100.00,0.875,1.0,1.0,-0.125,-0.7227342478134156,-0.6041676423621443,2.049636137988976
chr1,206590032,206590033,.,-0.1837712289056341,+,m:20,22,m:5,6,m:90.91,m:83.33,0.90909094,0.8333333,1.0,0.0757575757575756,0.2285140797838294,-0.6741790581979321,1.131207217765591
chr1,206590033,206590034,.,0.3671862046444083,-,m:4,6,m:2,2,m:66.67,m:100.00,0.6666667,1.0,0.6786472510629236,-0.3333333333333333,-1.2309593751939258,-0.3693445169245106,2.8312632673123623
